timestamp,elapsed_s,label,confidence,yaw,pitch,roll,ear,alert_fired
1782286807.102,0.308,distracted_right,0.99,62.03,162.41,167.3,0.304,0
1782286807.153,0.36,distracted_left,0.99,-72.53,143.82,1.31,0.306,0
1782286807.165,0.371,distracted_up,0.99,-0.03,-169.25,2.17,0.324,0
1782286807.191,0.397,distracted_up,0.99,-0.03,-169.28,-1.85,0.353,0
1782286807.224,0.43,distracted_up,0.99,-0.04,-169.28,-6.76,0.327,0
1782286807.271,0.477,distracted_up,0.99,-0.04,-169.28,1.15,0.326,0
1782286807.304,0.51,distracted_left,0.99,-72.75,145.07,3.92,0.348,0
1782286807.335,0.541,distracted_right,0.99,66.01,163.5,167.55,0.305,0
1782286807.367,0.574,distracted_left,0.99,-66.46,-113.76,-35.46,0.384,0
1782286807.399,0.606,distracted_left,0.99,-72.91,143.88,1.77,0.332,0
1782286807.434,0.641,distracted_right,0.99,80.68,32.51,42.59,0.379,0
1782286807.467,0.673,distracted_left,0.99,-72.9,143.67,2.5,0.362,0
1782286807.498,0.704,distracted_right,0.99,82.43,-92.15,-168.71,0.323,0
1782286807.528,0.735,distracted_right,0.99,66.22,170.06,172.5,0.358,0
1782286807.561,0.767,distracted_up,0.99,-0.04,-169.29,9.8,0.355,0
1782286807.591,0.798,distracted_left,0.99,-72.74,143.8,6.21,0.438,0
1782286807.623,0.83,attentive,0.99,-0.24,-0.03,-0.08,0.443,0
1782286807.671,0.877,distracted_right,0.897,44.84,163.33,-13.61,0.393,0
1782286807.705,0.911,distracted_left,0.99,-72.72,142.99,9.49,0.447,0
1782286807.736,0.942,distracted_up,0.99,-0.03,-169.28,12.98,0.405,0
1782286807.769,0.975,distracted_left,0.99,-70.97,139.31,57.15,0.415,0
1782286807.8,1.006,distracted_right,0.89,44.48,167.2,-10.37,0.362,0
1782286807.832,1.038,distracted_up,0.99,-0.03,-169.27,3.36,0.295,0
1782286807.862,1.069,distracted_left,0.99,-71.9,142.53,22.18,0.243,0
1782286807.894,1.101,distracted_right,0.99,49.48,173.98,175.14,0.26,0
1782286807.927,1.133,distracted_right,0.569,28.43,168.04,-8.43,0.255,0
1782286807.959,1.165,distracted_down,0.99,23.52,169.03,-7.67,0.258,0
1782286807.991,1.197,distracted_down,0.99,18.48,169.35,-6.33,0.253,0
1782286808.023,1.229,distracted_down,0.99,14.93,169.94,-5.97,0.261,0
1782286808.069,1.276,distracted_down,0.99,9.15,169.45,-4.86,0.251,0
1782286808.102,1.309,distracted_down,0.99,3.85,170.58,-3.97,0.249,0
1782286808.134,1.341,distracted_down,0.99,-1.18,170.87,-2.97,0.237,0
1782286808.17,1.376,distracted_down,0.99,-4.86,171.02,-2.15,0.241,0
1782286808.2,1.406,distracted_down,0.99,-5.14,171.73,-1.94,0.239,0
1782286808.231,1.437,distracted_down,0.99,-6.04,172.47,-1.54,0.232,0
1782286808.263,1.469,distracted_down,0.99,-8.81,173.23,-0.86,0.248,0
1782286808.295,1.502,distracted_down,0.99,-11.12,172.68,-0.49,0.246,0
1782286808.327,1.534,distracted_down,0.99,-14.94,174.35,-0.66,0.239,0
1782286808.36,1.566,distracted_down,0.99,-11.68,173.95,-0.58,0.238,0
1782286808.392,1.599,distracted_down,0.99,-11.73,174.48,-0.32,0.239,0
1782286808.422,1.629,distracted_down,0.99,-13.17,174.75,-0.09,0.238,0
1782286808.454,1.661,distracted_down,0.99,-13.73,175.24,-0.08,0.246,0
1782286808.502,1.708,distracted_down,0.99,-14.45,174.87,0.25,0.254,0
1782286808.535,1.741,distracted_down,0.99,-15.89,174.36,0.59,0.258,0
1782286808.566,1.772,distracted_down,0.99,-16.12,174.12,0.52,0.261,0
1782286808.6,1.806,distracted_down,0.99,-16.45,174.1,0.57,0.25,0
1782286808.631,1.837,distracted_down,0.99,-16.62,174.47,0.53,0.258,0
1782286808.662,1.868,distracted_down,0.99,-17.53,175.19,0.23,0.251,0
1782286808.695,1.901,distracted_down,0.99,-17.34,174.19,0.18,0.26,0
1782286808.728,1.934,distracted_down,0.99,-18.31,174.03,0.18,0.264,0
1782286808.759,1.965,distracted_down,0.99,-17.35,173.31,0.22,0.256,0
1782286808.791,1.997,distracted_down,0.99,-15.62,173.46,-0.23,0.247,0
1782286808.824,2.03,distracted_down,0.99,-16.91,173.79,-0.1,0.253,0
1782286808.855,2.061,distracted_down,0.99,-16.39,174.02,-0.31,0.247,0
1782286808.903,2.109,distracted_down,0.99,-17.68,174.21,-0.41,0.245,0
1782286808.937,2.143,distracted_down,0.99,-17.87,173.99,-0.14,0.251,0
1782286808.967,2.174,distracted_down,0.99,-17.08,174.14,-0.33,0.25,0
1782286808.998,2.205,distracted_down,0.99,-17.77,174.11,-0.26,0.25,0
1782286809.03,2.237,distracted_down,0.99,-18.56,174.2,-0.23,0.248,0
1782286809.064,2.27,distracted_down,0.99,-18.75,173.95,-0.22,0.25,0
1782286809.095,2.301,distracted_down,0.99,-19.05,173.69,-0.13,0.251,0
1782286809.126,2.333,distracted_down,0.99,-18.94,174.09,-0.32,0.252,0
1782286809.159,2.365,distracted_down,0.99,-18.41,173.64,-0.17,0.25,0
1782286809.191,2.397,distracted_down,0.99,-19.38,174.17,-0.39,0.25,0
1782286809.222,2.428,distracted_down,0.99,-19.31,173.58,-0.16,0.247,0
1782286809.255,2.461,distracted_down,0.99,-19.15,174.43,-0.43,0.251,0
1782286809.303,2.51,distracted_down,0.99,-19.35,174.31,-0.37,0.247,0
1782286809.334,2.541,distracted_down,0.99,-19.51,174.4,-0.35,0.252,0
1782286809.368,2.574,distracted_down,0.99,-19.85,174.91,-0.78,0.251,0
1782286809.399,2.605,distracted_down,0.99,-20.52,174.75,-0.8,0.266,0
1782286809.431,2.637,distracted_down,0.99,-19.81,174.8,-0.92,0.273,0
1782286809.463,2.67,distracted_down,0.99,-20.99,174.52,-0.88,0.284,1
1782286809.494,2.7,distracted_down,0.99,-20.86,174.89,-0.87,0.288,0
1782286809.526,2.732,distracted_down,0.99,-20.13,174.78,-1.03,0.281,0
1782286809.559,2.765,distracted_down,0.99,-19.11,174.87,-1.04,0.281,0
1782286809.59,2.796,distracted_down,0.99,-19.67,175.07,-1.33,0.275,0
1782286809.625,2.831,distracted_down,0.99,-20.69,174.98,-1.25,0.273,0
1782286809.657,2.863,distracted_down,0.99,-20.53,174.77,-1.21,0.271,0
1782286809.703,2.909,distracted_down,0.99,-19.35,174.05,-1.21,0.282,0
1782286809.735,2.941,distracted_down,0.99,-19.85,174.11,-1.31,0.265,0
1782286809.768,2.974,distracted_down,0.99,-20.24,174.22,-1.5,0.28,0
1782286809.8,3.006,distracted_down,0.99,-19.98,173.98,-1.79,0.28,0
1782286809.831,3.037,distracted_down,0.99,-20.61,174.28,-1.77,0.262,0
1782286809.862,3.068,distracted_down,0.99,-20.24,173.79,-1.49,0.265,0
1782286809.896,3.102,distracted_down,0.99,-18.82,173.66,-1.56,0.26,0
1782286809.929,3.136,distracted_down,0.99,-19.78,173.53,-1.31,0.27,0
1782286809.958,3.164,distracted_down,0.99,-18.93,173.25,-0.88,0.277,0
1782286809.991,3.197,distracted_down,0.99,-17.59,172.8,-0.73,0.279,0
1782286810.023,3.229,distracted_down,0.99,-14.71,171.76,-0.72,0.28,0
1782286810.055,3.261,distracted_down,0.99,-13.89,171.44,0.02,0.274,0
1782286810.103,3.309,distracted_down,0.99,-14.46,171.94,0.35,0.263,0
1782286810.136,3.342,distracted_down,0.99,-13.43,173.23,-0.78,0.264,0
1782286810.191,3.397,distracted_down,0.99,-11.54,172.5,-0.64,0.282,0
1782286810.199,3.405,distracted_down,0.99,-13.21,172.88,-1.23,0.285,0
1782286810.231,3.438,distracted_down,0.99,-9.09,174.51,-1.18,0.287,0
1782286810.265,3.471,distracted_down,0.99,-10.71,176.14,-1.77,0.291,0
1782286810.296,3.502,distracted_down,0.99,-10.45,173.98,-1.83,0.272,0
1782286810.327,3.533,distracted_down,0.99,-11.62,177.83,-2.44,0.281,0
1782286810.359,3.566,distracted_down,0.99,-12.11,178.24,-1.99,0.301,0
1782286810.391,3.598,distracted_down,0.99,-12.54,178.07,-2.09,0.285,0
1782286810.424,3.63,distracted_down,0.99,-11.38,179.78,-2.03,0.293,0
1782286810.455,3.661,distracted_down,0.99,-12.99,178.76,-2.26,0.28,0
1782286810.504,3.71,distracted_down,0.99,-13.02,179.9,-2.62,0.288,0
1782286810.537,3.743,distracted_down,0.99,-13.37,179.83,-2.41,0.282,0
1782286810.568,3.775,distracted_down,0.99,-13.12,179.74,-2.33,0.286,0
1782286810.599,3.805,distracted_down,0.99,-13.51,179.86,-2.74,0.28,0
1782286810.631,3.838,distracted_up,0.99,-12.85,-179.6,-3.36,0.275,0
1782286810.665,3.872,distracted_up,0.99,-13.5,-179.4,-3.29,0.279,0
1782286810.695,3.902,distracted_up,0.99,-11.61,-179.58,-2.85,0.264,0
1782286810.727,3.933,distracted_up,0.99,-10.87,-179.54,-2.7,0.283,0
1782286810.761,3.967,distracted_up,0.99,-10.42,-179.41,-2.88,0.275,0
1782286810.791,3.997,distracted_up,0.99,-9.26,-179.63,-2.66,0.281,0
1782286810.825,4.031,distracted_up,0.99,-10.66,-178.39,-3.11,0.28,0
1782286810.855,4.061,distracted_up,0.99,-11.53,-177.64,-3.61,0.291,0
1782286810.903,4.11,distracted_up,0.99,-12.18,-177.29,-3.46,0.284,0
1782286810.935,4.141,distracted_up,0.99,-11.84,-178.18,-3.12,0.284,0
1782286810.967,4.173,distracted_up,0.99,-6.14,-178.6,-2.31,0.282,0
1782286810.999,4.205,distracted_down,0.99,-7.84,179.76,-2.09,0.3,0
1782286811.031,4.237,distracted_down,0.99,-7.03,179.6,-2.47,0.277,0
1782286811.063,4.269,distracted_down,0.99,-8.2,179.42,-2.21,0.292,0
1782286811.095,4.301,distracted_down,0.99,-7.63,178.59,-2.21,0.289,0
1782286811.127,4.333,distracted_down,0.99,-7.42,179.2,-2.6,0.282,0
1782286811.16,4.366,distracted_down,0.99,-7.53,179.94,-2.45,0.272,0
1782286811.192,4.398,distracted_down,0.99,-6.52,179.58,-2.43,0.28,0
1782286811.225,4.431,distracted_down,0.99,-7.84,179.82,-2.42,0.267,0
1782286811.255,4.461,distracted_up,0.99,-11.77,-179.89,-2.41,0.275,0
1782286811.287,4.493,distracted_up,0.99,-14.03,-179.7,-2.67,0.28,0
1782286811.337,4.543,distracted_up,0.99,-13.71,-179.67,-2.55,0.269,0
1782286811.369,4.575,distracted_up,0.99,-13.23,-180.0,-2.33,0.274,0
1782286811.399,4.606,distracted_up,0.99,-12.36,-179.95,-2.48,0.267,0
1782286811.431,4.638,distracted_up,0.99,-12.89,-179.95,-2.69,0.27,0
1782286811.463,4.669,distracted_up,0.99,-13.34,-179.65,-2.8,0.269,0
1782286811.495,4.701,distracted_up,0.99,-12.53,-179.2,-2.87,0.272,0
1782286811.527,4.733,distracted_up,0.99,-13.18,-179.62,-2.62,0.272,0
1782286811.559,4.765,distracted_up,0.99,-13.22,-179.46,-2.95,0.275,0
1782286811.592,4.798,distracted_up,0.99,-13.81,-179.55,-3.08,0.269,0
1782286811.623,4.829,distracted_up,0.99,-13.9,-179.13,-3.18,0.261,0
1782286811.656,4.862,distracted_up,0.99,-12.43,-179.74,-3.15,0.267,0
1782286811.688,4.894,distracted_down,0.99,-11.6,179.69,-3.13,0.259,0
1782286811.739,4.945,distracted_down,0.99,-10.65,179.24,-3.28,0.256,0
1782286811.769,4.975,distracted_down,0.99,-9.49,179.28,-3.15,0.259,0
1782286811.799,5.005,distracted_down,0.99,-9.51,179.21,-3.39,0.254,0
1782286811.83,5.037,distracted_down,0.99,-10.34,179.02,-3.31,0.257,0
1782286811.863,5.07,distracted_down,0.99,-9.61,179.3,-3.36,0.259,0
1782286811.896,5.102,distracted_down,0.99,-9.42,179.75,-3.44,0.259,0
1782286811.926,5.133,distracted_up,0.99,-10.52,-179.88,-3.67,0.26,0
1782286811.958,5.165,distracted_up,0.99,-12.21,-179.84,-3.66,0.258,0
1782286811.99,5.197,distracted_up,0.99,-13.12,-179.24,-3.79,0.253,0
1782286812.022,5.229,distracted_up,0.99,-12.79,-178.9,-3.82,0.259,0
1782286812.054,5.261,distracted_up,0.99,-11.91,-178.89,-3.66,0.256,0
1782286812.087,5.294,distracted_up,0.99,-11.68,-178.71,-3.61,0.25,0
1782286812.135,5.342,distracted_up,0.99,-11.15,-178.84,-3.49,0.242,0
1782286812.166,5.373,distracted_up,0.99,-12.12,-179.16,-3.28,0.247,0
1782286812.199,5.406,distracted_up,0.99,-12.04,-179.35,-3.18,0.245,0
1782286812.231,5.438,distracted_up,0.99,-11.91,-178.97,-3.55,0.243,0
1782286812.28,5.487,distracted_up,0.99,-12.47,-179.0,-3.51,0.248,0
1782286812.295,5.501,distracted_up,0.99,-14.17,-178.13,-3.77,0.251,0
1782286812.327,5.533,distracted_up,0.99,-13.23,-177.33,-3.65,0.249,0
1782286812.358,5.565,distracted_up,0.99,-14.9,-177.46,-3.7,0.256,0
1782286812.391,5.598,distracted_up,0.99,-16.06,-178.87,-3.31,0.257,0
1782286812.423,5.629,distracted_up,0.99,-16.83,-179.55,-3.34,0.263,0
1782286812.454,5.66,distracted_up,0.99,-17.44,-179.79,-3.24,0.264,0
1782286812.487,5.693,distracted_down,0.99,-19.49,179.7,-3.54,0.274,0
1782286812.535,5.741,distracted_up,0.99,-20.71,-179.77,-3.78,0.262,0
1782286812.566,5.772,distracted_down,0.99,-20.62,179.45,-3.55,0.251,0
1782286812.599,5.806,distracted_up,0.99,-22.41,-179.0,-3.63,0.247,0
1782286812.631,5.837,distracted_up,0.99,-20.07,-179.47,-3.46,0.242,0
1782286812.662,5.868,distracted_up,0.99,-22.06,-179.14,-3.7,0.254,0
1782286812.694,5.9,distracted_up,0.99,-21.64,-179.14,-3.37,0.249,0
1782286812.728,5.934,distracted_down,0.99,-19.49,179.81,-3.36,0.256,0
1782286812.76,5.966,distracted_up,0.99,-17.93,-179.32,-3.39,0.263,0
1782286812.791,5.997,distracted_up,0.99,-14.62,-178.67,-3.48,0.231,0
1782286812.823,6.029,distracted_up,0.99,-9.48,-177.35,-3.11,0.241,0
1782286812.856,6.062,distracted_up,0.99,-4.41,-177.97,-3.29,0.265,0
1782286812.888,6.094,distracted_up,0.99,10.27,-179.26,-3.01,0.251,0
1782286812.935,6.141,distracted_up,0.99,17.91,-179.89,-2.73,0.253,0
1782286812.968,6.174,distracted_down,0.99,20.17,179.72,-2.71,0.255,0
1782286812.999,6.205,distracted_up,0.99,22.72,-179.91,-2.68,0.252,0
1782286813.034,6.24,distracted_up,0.99,23.41,-179.37,-2.62,0.257,0
1782286813.063,6.27,distracted_up,0.99,23.61,-179.31,-2.95,0.256,0
1782286813.097,6.303,distracted_up,0.99,23.98,-179.45,-2.99,0.26,0
1782286813.128,6.335,distracted_up,0.99,23.14,-179.31,-3.06,0.253,0
1782286813.158,6.365,distracted_up,0.99,23.3,-179.69,-3.26,0.257,0
1782286813.192,6.399,distracted_down,0.99,23.53,174.87,174.06,0.257,0
1782286813.222,6.429,distracted_up,0.99,24.2,-179.65,-3.22,0.261,0
1782286813.255,6.462,distracted_up,0.99,21.79,-178.2,-3.15,0.27,0
1782286813.286,6.493,distracted_up,0.99,24.33,-177.14,-3.47,0.28,0
1782286813.334,6.54,distracted_right,0.546,27.28,-175.68,-3.51,0.271,0
1782286813.366,6.572,distracted_right,0.601,30.05,-176.38,-4.07,0.296,0
1782286813.401,6.608,distracted_right,0.656,32.78,-176.77,-4.65,0.292,0
1782286813.431,6.637,distracted_right,0.721,36.05,-176.92,-4.46,0.276,0
1782286813.463,6.669,distracted_right,0.727,36.35,-175.77,-3.87,0.281,0
1782286813.494,6.701,distracted_right,0.736,36.81,-176.83,-5.19,0.262,0
1782286813.527,6.733,distracted_right,0.676,33.82,-179.2,-7.83,0.224,0
1782286813.558,6.764,distracted_right,0.659,32.97,-178.91,-8.23,0.215,0
1782286813.591,6.797,distracted_right,0.581,29.03,-177.21,-8.8,0.215,0
1782286813.622,6.829,drowsy,0.6,,,,0.174,0
1782286813.654,6.861,drowsy,0.633,,,,0.198,0
1782286813.686,6.893,distracted_right,0.619,30.97,177.47,-11.37,0.233,0
1782286813.734,6.941,distracted_right,0.587,29.34,174.19,167.92,0.241,0
1782286813.767,6.974,distracted_right,0.753,37.67,178.26,-9.45,0.287,0
1782286813.8,7.007,distracted_right,0.746,37.29,175.37,170.9,0.286,0
1782286813.831,7.037,distracted_right,0.754,37.69,-174.47,-2.35,0.266,0
1782286813.862,7.068,distracted_right,0.736,36.82,-174.5,-2.42,0.25,0
1782286813.895,7.101,distracted_right,0.673,33.63,-172.58,-2.38,0.072,0
1782286813.926,7.132,distracted_right,0.615,30.75,-176.57,-3.12,0.07,0
1782286813.958,7.164,drowsy,0.6,,,,0.198,0
1782286813.991,7.197,distracted_right,0.616,30.81,-176.15,-2.24,0.249,0
1782286814.022,7.228,distracted_right,0.566,28.28,-175.72,-2.03,0.266,0
1782286814.055,7.261,distracted_right,0.528,26.4,-176.62,-2.54,0.266,0
1782286814.086,7.292,distracted_right,0.507,25.33,-176.77,-2.42,0.264,0
1782286814.135,7.341,distracted_up,0.99,23.5,-176.93,-2.54,0.283,0
1782286814.167,7.373,distracted_up,0.99,19.84,-177.02,-2.63,0.275,0
1782286814.199,7.405,distracted_up,0.99,18.42,-177.89,-2.77,0.278,0
1782286814.233,7.439,distracted_up,0.99,18.82,-178.05,-2.84,0.288,0
1782286814.263,7.469,distracted_up,0.99,17.73,-178.01,-2.68,0.301,0
1782286814.295,7.501,distracted_up,0.99,16.57,-178.35,-2.78,0.292,0
1782286814.328,7.534,distracted_up,0.99,12.6,-178.29,-2.52,0.287,0
1782286814.36,7.566,distracted_up,0.99,10.64,-178.05,-2.67,0.285,0
1782286814.391,7.597,distracted_up,0.99,9.5,-178.05,-2.57,0.278,0
1782286814.422,7.629,distracted_up,0.99,9.37,-178.6,-2.66,0.274,0
1782286814.471,7.678,distracted_up,0.99,6.13,-178.63,-2.56,0.274,0
1782286814.489,7.696,distracted_up,0.99,6.87,-178.65,-2.59,0.27,0
1782286814.518,7.725,distracted_up,0.99,7.39,-178.48,-2.59,0.274,0
1782286814.566,7.773,distracted_up,0.99,9.75,-178.39,-2.6,0.275,0
1782286814.599,7.806,distracted_up,0.99,9.55,-178.27,-2.53,0.28,0
1782286814.63,7.836,distracted_up,0.99,8.25,-178.8,-2.59,0.278,0
1782286814.663,7.869,distracted_up,0.99,9.14,-178.36,-2.4,0.283,0
1782286814.696,7.902,distracted_up,0.99,8.47,-178.82,-2.42,0.275,0
1782286814.728,7.934,distracted_up,0.99,6.36,-178.76,-2.51,0.283,0
1782286814.759,7.965,distracted_up,0.99,6.49,-178.69,-2.3,0.282,0
1782286814.791,7.997,distracted_up,0.99,7.81,-179.18,-2.21,0.277,0
1782286814.823,8.029,distracted_up,0.99,7.25,-179.25,-2.26,0.28,0
1782286814.855,8.061,distracted_up,0.99,7.58,-178.85,-2.41,0.288,0
1782286814.887,8.093,distracted_up,0.99,7.86,-179.02,-2.42,0.283,0
1782286814.92,8.126,distracted_up,0.99,9.15,-178.91,-2.44,0.279,0
1782286814.967,8.173,distracted_up,0.99,8.94,-178.99,-2.49,0.278,0
1782286815.0,8.206,distracted_up,0.99,8.91,-178.57,-2.46,0.279,0
1782286815.032,8.238,distracted_up,0.99,10.05,-178.72,-2.46,0.281,0
1782286815.063,8.269,distracted_up,0.99,10.17,-178.72,-2.58,0.276,0
1782286815.095,8.301,distracted_up,0.99,10.74,-178.56,-2.48,0.281,0
1782286815.127,8.334,distracted_up,0.99,10.99,-178.34,-2.37,0.285,0
1782286815.159,8.366,distracted_up,0.99,11.07,-178.38,-2.36,0.286,0
1782286815.19,8.397,distracted_up,0.99,10.68,-178.3,-2.29,0.287,0
1782286815.222,8.428,distracted_up,0.99,10.32,-178.23,-2.26,0.289,0
1782286815.255,8.461,distracted_up,0.99,10.76,-178.35,-2.32,0.285,0
1782286815.287,8.494,distracted_up,0.99,10.36,-178.42,-2.33,0.286,0
1782286815.318,8.524,distracted_up,0.99,9.99,-178.45,-2.29,0.285,0
1782286815.368,8.574,distracted_up,0.99,8.91,-178.52,-2.29,0.282,0
1782286815.4,8.606,distracted_up,0.99,10.04,-178.56,-2.23,0.287,0
1782286815.432,8.638,distracted_up,0.99,9.13,-178.44,-2.28,0.292,0
1782286815.465,8.671,distracted_up,0.99,8.75,-178.52,-2.28,0.291,0
1782286815.496,8.702,distracted_up,0.99,8.52,-178.55,-2.32,0.29,0
1782286815.528,8.734,distracted_up,0.99,8.49,-178.43,-2.23,0.292,0
1782286815.56,8.766,distracted_up,0.99,8.02,-178.74,-2.2,0.288,0
1782286815.592,8.798,distracted_up,0.99,8.7,-179.33,-2.1,0.26,0
1782286815.624,8.83,distracted_down,0.99,11.04,179.68,-2.04,0.12,0
1782286815.655,8.862,distracted_down,0.99,9.72,179.11,-1.59,0.066,0
1782286815.686,8.893,drowsy,0.6,,,,0.139,0
1782286815.717,8.923,drowsy,0.633,,,,0.209,0
1782286815.769,8.976,distracted_up,0.99,4.29,-179.76,-2.29,0.23,0
1782286815.799,9.005,distracted_up,0.99,3.01,-179.11,-2.34,0.258,0
1782286815.831,9.037,distracted_up,0.99,3.48,-178.81,-2.39,0.271,0
1782286815.863,9.069,distracted_up,0.99,3.47,-178.69,-2.44,0.274,0
1782286815.895,9.101,distracted_up,0.99,3.93,-179.1,-2.52,0.274,0
1782286815.927,9.133,distracted_up,0.99,4.76,-179.21,-2.23,0.277,0
1782286815.96,9.166,distracted_up,0.99,5.64,-179.2,-2.01,0.281,0
1782286815.992,9.198,distracted_up,0.99,4.06,-179.0,-1.99,0.285,0
1782286816.023,9.23,distracted_up,0.99,2.55,-178.81,-2.02,0.286,0
